Locality,Longitude,Latitude,Unit or Fault,Line Type,Plunge,Trend,Altitude, notes
5-4-19-6,103.318216,32.927266, Tr, Fold Axis,4,327,3864.553667, 
5-4-19-6,103.3182,32.927282, Fault, Slickenside,34,139,3863.835476, 
5-4-19-6,103.318226,32.927258, Fault, Slickenside,35,134,3863.17239, 
5-4-19-6,103.318311,32.927449, Fault, Slickenside,77,280,3867.327175, 
5-4-19-6,103.318323,32.9275, Fault, Slickenside,17,318,3864.212917, 
5-4-19-6,103.318392,32.92747, Fault, Slickenside,21,314,3866.427404, 
5-4-19-6,103.318392,32.92747, Fault, Slickenside,11,318,3866.427404, 
5-4-19-6,103.318378,32.927469, Fault, Slickenside,0,324,3866.853956, 
5-4-19-6,103.318378,32.927472, Fault, Slickenside,3,313,3866.396667, 
5-4-19-6,103.318378,32.927472, Fault, Slickenside,23,316,3866.396667, 
5-4-19-6,103.318491,32.927414, Fault, Slickenside,4,143,3864.162415, 
5-4-19-6,103.318487,32.927396, Fault, Slickenside,19,156,3864.584499, 
5-4-19-5,103.336917,32.95311, Fault, Slickenside,27,47,3842.888453, 
5-4-19-5,103.336889,32.953102, Fault, Slickenside,43,60,3840.531733, 
5-4-19-5,103.336889,32.953102, Fault, Slickenside,43,44,3841.263928, 
5-4-19-5,103.336889,32.953102, Fault, Slickenside,51,38,3841.263928, 
5-4-19-5,103.336934,32.953077, Fault, Slickenside,31,30,3849.167966, 
5-4-19-5,103.33696,32.953057, Fault, Slickenside,45,40,3849.880886, 
5-4-19-5,103.33696,32.953057, Fault, Slickenside,32,43,3849.880886, 
5-4-19-5,103.33696,32.953057, Fault, Slickenside,36,40,3849.880886, 
5-4-19-5,103.33692,32.953054, Fault, Slickenside,54,3,3852.45858, 
5-4-19-3,103.376666,32.928064, Fault, Slickenside,24,175,3565.578015, 
5-4-19-3,103.376682,32.928102, Fault, Slickenside,19,165,3569.219779, 
5-4-19-3,103.3768,32.928115, Fault, Slickenside,16,176,3565.577191, 
5-4-19-3,103.376792,32.928106, Fault, Slickenside,60,305,3568.273868, 
5-4-19-3,103.376788,32.928102, Fault, Slickenside,70,314,3567.147804, 
5-4-19-3,103.376781,32.928076, Fault, Slickenside,62,321,3567.281145, 
5-4-19-3,103.376762,32.928146, Fault, Slickenside,45,339,3569.770594, 
5-4-19-3,103.376729,32.928235, Fault, Slickenside,7,170,3567.990664, 
5-4-19-2,103.441703,32.917949, Fault, Slickenside,58,58,3503.280762, 
5-4-19-2,103.441641,32.917898, Fault, Slickenside,76,109,3495.679688, 
5-4-19-2,103.441578,32.917982, Fault, Slickenside,62,46,3513.885742, 
5-4-19-2,103.441593,32.9181, Fault, Slickenside,54,86,3527.15918, 
5-4-19-2,103.441536,32.918061, Fault, Slickenside,63,69,3483.605731, 
5-4-19-2,103.441452,32.918118, Fault, Slickenside,43,227,3498.127686, 
5-4-19-2,103.441383,32.91812, Fault, Slickenside,51,228,3489.376221, 
5-4-19-2,103.44151,32.91809, Fault, Slickenside,37,247,3504.60791, 
5-4-19-1,103.456748,32.905398, Fault, Slickenside,26,95,3391.096436, 
5-4-19-1,103.456774,32.905395, Fault, Slickenside,18,52,3393.462646, 
5-4-19-1,103.456801,32.905386, Fault, Slickenside,47,16,3391.80037, 
5-4-19-1,103.456812,32.905387, Fault, Slickenside,62,25,3398.104492, 
5-4-19-1,103.456856,32.905318, Tr, Fold Axis,24,215,3393.329346, 
5-4-19-1,103.456878,32.905352, Fault, Slickenside,62,111,3399.635502, 
5-4-19-1,103.456885,32.905388, Fault, Slickenside,66,24,3399.938792, 
5-4-19-1,103.456862,32.905332, Fault, Slickenside,68,359,3400.783203, 
5-4-19-1,103.456858,32.90533, Fault, Slickenside,54,348,3398.994873, 
5-4-19-1,103.456896,32.905343, Fault, Slickenside,39,113,3403.367704, 
5-4-19-1,103.457024,32.905327, Fault, Slickenside,64,63,3392.345791, 
5-4-19-1,103.457047,32.905242, Fault, Slickenside,16,64,3409.693728, 
5-4-19-1,103.45706,32.905247, Fault, Slickenside,66,104,3409.060372, 
5-4-19-1,103.457215,32.905148, Tr, Fold Axis,12,50,3404.593813, 
5-3-19-18,103.258859,32.911999, Tr, Fold Axis,52,306,3787.522625, 
5-3-19-18,103.258791,32.911945, Tr, Fold Axis,55,302,3783.297342, 
5-3-19-18,103.258685,32.911932, Fault, Slickenside,41,112,3769.387745, 
5-3-19-18,103.258552,32.911764, Fault, Slickenside,18,172,3782.754973, 
5-3-19-18,103.258552,32.911764, Fault, Slickenside,3,2,3782.754973, 
5-3-19-18,103.25847,32.911712, Fault, Slickenside,69,158,3778.419594, 
5-3-19-18,103.258474,32.911712, Fault, Slickenside,71,149,3778.074382, 
5-3-19-18,103.258473,32.911707, Fault, Slickenside,56,192,3778.22661, 
5-3-19-18,103.258405,32.911683, Fault, Slickenside,52,131,3779.165075, 
5-3-19-18,103.258386,32.911681, Fault, Slickenside,53,135,3778.195436, 
5-3-19-18,103.258386,32.911681, Fault, Slickenside,57,144,3778.195436, 
5-3-19-18,103.258348,32.911571, Fault, Slickenside,28,137,3776.502876, 
5-3-19-18,103.257176,32.911758, Fault, Slickenside,56,243,3771.189145, 
5-3-19-17,103.245115,32.912511, Tr, Fold Axis,27,332,3665.045047, 
5-3-19-16,103.234399,32.903443, Tr, Fold Axis,47,345,3641.236835, 
5-3-19-15,103.232232,32.903145, Fault, Slickenside,21,77,3638.976965, 
5-3-19-15,103.232232,32.903145, Fault, Slickenside,24,74,3638.976965, 
5-3-19-15,103.232229,32.903144, Fault, Slickenside,28,68,3637.962244, 
5-3-19-15,103.232118,32.903206, Fault, Slickenside,4,50,3639.298438, 
5-3-19-15,103.232119,32.903226, Fault, Slickenside,15,250,3638.666061, 
5-3-19-15,103.232174,32.903187, Fault, Slickenside,30,64,3637.614255, 
5-3-19-14,103.181138,32.93562, Fault, Slickenside,31,14,3561.116324, 
5-3-19-14,103.181121,32.935613, Fault, Slickenside,42,13,3562.092196, 
5-3-19-14,103.181132,32.935628, Fault, Slickenside,45,16,3562.325475, 
5-3-19-13,103.011304,32.970674, Tr, Fold Axis,19,265,3610.789518, 
5-3-19-13,103.011202,32.970926, Fault, Slickenside,56,302,3615.62674, 
5-3-19-13,103.011185,32.970897, Fault, Slickenside,16,266,3615.143042, 
5-3-19-13,103.011192,32.970922, Fault, Slickenside,53,289,3615.93338, 
5-3-19-12,103.008642,32.967734, Fault, Slickenside,39,305,3590.721627, 
5-3-19-12,103.008644,32.967748, Fault, Slickenside,32,290,3589.000257, 
5-3-19-10,102.995836,32.976422, Tr, Fold Axis,12,66,3561.993164, 
5-3-19-9,102.934613,33.019989, Tr, Fold Axis,53,57,3591.269206, 
5-3-19-9,102.934613,33.019989, Tr, Fold Axis,54,76,3591.269206, 
5-3-19-9,102.934452,33.020184, Fault, Slickenside,4,334,3583.502071, 
5-3-19-9,102.934465,33.020188, Fault, Slickenside,10,335,3583.762915, 
5-3-19-9,102.934437,33.020173, Fault, Slickenside,24,316,3581.799009, 
5-3-19-8,102.90118,33.045957, Fault, Slickenside,43,234,3572.987713, 
5-3-19-7,102.871945,33.063549, Fault, Slickenside,42,335,3579.936624, 
5-3-19-7,102.871929,33.063554, Fault, Slickenside,17,124,3578.166533, 
5-3-19-7,102.872031,33.063562, Fault, Slickenside,11,124,3579.602491, 
5-3-19-6,102.833857,33.080692, Fault, Slickenside,9,155,3544.780294, 
5-3-19-6,102.833853,33.080711, Fault, Slickenside,87,156,3540.118822, 
5-3-19-6,102.833847,33.080689, Fault, Slickenside,11,273,3539.466994, 
5-3-19-1,102.63152,33.107572, Tr, Fold Axis,34,219,3488.186123, 
5-3-19-1,102.631616,33.107555, Fault, Slickenside,26,41,3491.050625, 
5-3-19-1,102.631616,33.107555, Fault, Slickenside,25,39,3491.050625, 
5-3-19-1,102.631584,33.107537, Fault, Slickenside,13,306,3485.122825, 
5-3-19-1,102.63158,33.107525, Fault, Slickenside,9,347,3479.870428, 
5-3-19-1,102.631567,33.107529, Fault, Slickenside,2,123,3479.918353, 
5-2-19-10,102.742162,32.92448, Fault, Slickenside,75,220,3508.428799, 
5-2-19-10,102.751506,32.926092, Fault, Slickenside,51,165,3499.525723, 
5-2-19-10,102.75151,32.926112, Fault, Slickenside,48,159,3500.461269, 
5-2-19-10,102.751695,32.926186, Fault, Slickenside,70,93,3507.318203, 
5-2-19-10,102.751697,32.926186, Fault, Slickenside,67,107,3508.220791, 
5-2-19-10,102.75172,32.926178, Fault, Slickenside,69,198,3506.730068, 
5-2-19-10,102.75172,32.926178, Fault, Slickenside,71,178,3506.730068, 
5-2-19-10,102.751801,32.926265, Fault, Slickenside,6,235,3503.756924, 
5-2-19-10,102.751808,32.926261, Fault, Slickenside,48,81,3503.366543, 
5-2-19-10,102.751799,32.926291, Fault, Slickenside,10,242,3500.836025, 
5-2-19-10,102.751976,32.926329, Fault, Slickenside,46,222,3520.254527, 
5-2-19-10,102.751973,32.926329, Fault, Slickenside,39,224,3519.669236, 
5-2-19-10,102.752223,32.92645, Fault, Slickenside,24,106,3519.559834, 
5-2-19-10,102.752228,32.926447, Fault, Slickenside,58,115,3521.27011, 
5-2-19-10,102.752269,32.926516, Fault, Slickenside,60,208,3520.466885, 
5-2-19-10,102.752346,32.926493, Fault, Slickenside,11,258,3519.750088, 
5-2-19-10,102.752369,32.926508, Fault, Slickenside,1,65,3515.037892, 
5-2-19-10,102.752371,32.92647, Fault, Slickenside,23,252,3515.657185, 
5-2-19-10,102.752381,32.926474, Fault, Slickenside,26,254,3515.11187, 
5-2-19-10,102.75238,32.92648, Fault, Slickenside,29,254,3515.53506, 
5-2-19-10,102.752413,32.926518, Fault, Slickenside,76,206,3513.594732, 
5-2-19-10,102.752439,32.926511, Fault, Slickenside,54,252,3513.193447, 
5-2-19-10,102.752404,32.926485, Fault, Slickenside,38,239,3510.803555, 
5-2-19-10,102.752404,32.926501, Fault, Slickenside,46,241,3508.904629, 
5-2-19-10,102.752416,32.926542, Fault, Slickenside,50,218,3504.821377, 
5-2-19-10,102.753447,32.926883, Fault, Slickenside,19,256,3524.559587, 
5-2-19-10,102.753527,32.926919, Fault, Slickenside,71,165,3523.583942, 
5-2-19-10,102.753515,32.926915, Fault, Slickenside,69,157,3524.667679, 
5-2-19-10,102.753504,32.926907, Fault, Slickenside,52,154,3524.09894, 
5-2-19-10,102.753506,32.926903, Fault, Slickenside,68,166,3523.345956, 
5-2-19-10,102.753505,32.926891, Fault, Slickenside,81,146,3523.321755, 
5-2-19-10,102.753505,32.926891, Fault, Slickenside,83,144,3523.321755, 
5-2-19-9,102.852507,32.856523, Fault, Slickenside,64,353,3590.892879, 
5-2-19-9,102.8525,32.856518, Fault, Slickenside,85,195,3591.172131, 
5-2-19-9,102.852501,32.856515, Fault, Slickenside,16,238,3591.017693, 
5-2-19-9,102.852495,32.856553, Fault, Slickenside,59,304,3592.88383, 
5-2-19-9,102.852501,32.856546, Fault, Slickenside,60,315,3591.422726, 
5-2-19-9,102.852506,32.856538, Fault, Slickenside,76,64,3591.793437, 
5-2-19-9,102.852506,32.856538, Fault, Slickenside,84,67,3591.793437, 
5-2-19-9,102.852516,32.856534, Fault, Slickenside,77,50,3592.414291, 
5-2-19-9,102.852516,32.856534, Fault, Slickenside,80,56,3592.414291, 
5-2-19-7,102.842023,32.771681, Fault, Slickenside,13,327,3597.568734, 
5-2-19-7,102.842039,32.771681, Fault, Slickenside,18,326,3597.137159, 
5-2-19-7,102.841965,32.771637, Fault, Slickenside,8,347,3600.899902, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,74,335,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,66,332,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,51,343,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,61,346,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,47,333,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,68,357,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,26,280,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,29,278,3604.047607, 
5-2-19-7,102.834383,32.766626, Fault, Slickenside,12,267,3604.047607, 
5-2-19-7,102.834584,32.766746, Fault, Slickenside,21,255,3600.36918, 
5-2-19-7,102.834569,32.766762, Fault, Slickenside,38,280,3599.907981, 
5-2-19-4,102.367476,32.514136, Fault, Slickenside,32,167,3552.947753, 
5-2-19-4,102.367476,32.514136, Fault, Slickenside,33,165,3552.947753, 
5-2-19-4,102.367985,32.514237, Fault, Slickenside,79,146,3557.869012, 
5-2-19-4,102.367985,32.514237, Fault, Slickenside,20,343,3557.869012, 
5-2-19-4,102.367985,32.514237, Fault, Slickenside,13,346,3557.869012, 
5-2-19-4,102.367985,32.514237, Fault, Slickenside,7,174,3557.869012, 
5-2-19-4,102.367985,32.514237, Fault, Slickenside,20,349,3557.869012, 
5-2-19-4,102.367983,32.514243, Fault, Slickenside,3,162,3557.559484, 
5-2-19-4,102.367983,32.514243, Fault, Slickenside,6,164,3557.559484, 
5-2-19-4,102.367978,32.514231, Fault, Slickenside,13,158,3558.404255, 
5-2-19-4,102.367991,32.514219, Fault, Slickenside,29,177,3557.41654, 
5-2-19-4,102.368003,32.514242, Fault, Slickenside,28,172,3558.471544, 
5-2-19-4,102.368003,32.514242, Fault, Slickenside,14,155,3558.471544, 
5-2-19-3,102.367239,32.70824, Fault, Slickenside,81,345,3519.607285, 
5-2-19-3,102.367266,32.70821, Fault, Slickenside,48,341,3520.965195, 
5-2-19-1,102.412733,32.742047, Fault, Slickenside,68,240,3512.165113, 
5-1-19-9,103.601009,32.67696, Fault, Slickenside,1,189,2886.350137, 
5-1-19-9,103.601004,32.676962, Fault, Slickenside,20,177,2886.632881, 
5-1-19-9,103.600993,32.676962, Fault, Slickenside,2,182,2882.512783, 
5-1-19-9,103.601048,32.676955, Fault, Slickenside,17,189,2882.265073, 
5-1-19-9,103.601048,32.676955, Fault, Slickenside,15,188,2882.265073, 
5-1-19-9,103.600995,32.676937, Fault, Slickenside,6,186,2882.451074, 
5-1-19-9,103.600988,32.67694, Fault, Slickenside,40,173,2878.884449, 
5-1-19-9,103.601022,32.676931, Fault, Slickenside,8,190,2886.262291, 
5-1-19-9,103.601088,32.67695, Fault, Slickenside,57,85,2883.442715, 
5-1-19-9,103.601088,32.67695, Fault, Slickenside,59,86,2883.442715, 
5-1-19-9,103.601076,32.676856, Fault, Slickenside,48,64,2880.781017, 
5-1-19-9,103.601076,32.676856, Fault, Slickenside,50,41,2880.781017, 
5-1-19-9,103.601034,32.676835, Fault, Slickenside,50,115,2880.145688, 
5-1-19-9,103.601051,32.676837, Fault, Slickenside,32,162,2879.778353, 
5-1-19-9,103.601058,32.676842, Fault, Slickenside,66,304,2881.036953, 
5-1-19-9,103.601054,32.676844, Fault, Slickenside,70,327,2881.904873, 
5-1-19-9,103.601071,32.676836, Fault, Slickenside,66,349,2883.180996, 
5-1-19-9,103.60107,32.676833, Tr, Fold Axis,64,184,2882.92709, 
5-1-19-8,103.549712,32.345297, Fault, Slickenside,62,248,2650.918812, 
5-1-19-8,103.549738,32.345315, Fault, Slickenside,55,241,2650.825794, 
5-1-19-8,103.549756,32.345417, Fault, Slickenside,50,254,2658.206409, 
5-1-19-8,103.54938,32.345405, Fault, Slickenside,40,237,2646.848011, 
5-1-19-8,103.549373,32.345418, Fault, Slickenside,71,236,2649.060413, 
5-1-19-8,103.549374,32.345421, Fault, Slickenside,52,231,2645.708607, 
5-1-19-8,103.549326,32.345446, Fault, Slickenside,25,136,2647.864857, 
5-1-19-8,103.549321,32.345441, Fault, Slickenside,10,293,2641.746693, 
5-1-19-8,103.549321,32.345441, Fault, Slickenside,25,138,2641.746693, 
5-1-19-8,103.549341,32.345434, Fault, Slickenside,50,256,2639.637562, 
5-1-19-8,103.549308,32.345435, Fault, Slickenside,18,303,2631.680286, 
5-1-19-8,103.549309,32.345441, Fault, Slickenside,46,299,2646.559925, 
5-1-19-8,103.5493,32.345488, Fault, Slickenside,54,330,2616.206898, 
5-1-19-8,103.549257,32.345496, Fault, Slickenside,49,263,2613.45763, 
5-1-19-8,103.54922,32.345489, Fault, Slickenside,51,239,2618.05724, 
5-1-19-8,103.549199,32.3455, Fault, Slickenside,71,253,2608.938343, 
5-1-19-8,103.549144,32.345547, Fault, Slickenside,68,199,2605.271107, 
5-1-19-8,103.54914,32.345559, Fault, Slickenside,72,261,2604.119984, 
5-1-19-8,103.549133,32.345507, Fault, Slickenside,58,271,2601.706165, 
5-1-19-8,103.548495,32.345491, Tr, Fold Axis,29,12,2597.737659, 
5-1-19-8,103.548321,32.345427, Fault, Slickenside,43,284,2635.072865, 
5-1-19-8,103.548321,32.345427, Fault, Slickenside,34,282,2635.072865, 
5-1-19-8,103.548333,32.345441, Fault, Slickenside,32,280,2629.568714, 
5-1-19-8,103.54833,32.345417, Fault, Slickenside,55,258,2630.389271, 
5-1-19-8,103.548301,32.345495, Fault, Slickenside,21,278,2629.007679, 
5-1-19-8,103.548302,32.345507, Fault, Slickenside,42,255,2631.365345, 
5-1-19-8,103.54827,32.345496, Fault, Slickenside,22,260,2634.605824, 
5-1-19-8,103.548296,32.345462, Fault, Slickenside,23,281,2632.038441, 
5-1-19-8,103.548302,32.34548, Fault, Slickenside,51,302,2632.526722, 
5-1-19-8,103.548314,32.345465, Fault, Slickenside,54,318,2632.86681, 
5-1-19-8,103.548285,32.345435, Fault, Slickenside,37,304,2637.187611, 
5-1-19-8,103.548305,32.345367, Fault, Slickenside,51,312,2634.632435, 
5-1-19-8,103.548156,32.345455, Fault, Slickenside,18,294,2638.78722, 
5-1-19-8,103.548117,32.345485, Fault, Slickenside,1,98,2633.347767, 
5-1-19-8,103.548147,32.345503, Fault, Slickenside,13,293,2637.033314, 
5-1-19-8,103.548046,32.345498, Fault, Slickenside,40,312,2637.508167, 
5-1-19-8,103.548078,32.345569, Tr, Fold Axis,61,4,2635.002064, 
5-1-19-7,103.541696,32.353611, Fault, Slickenside,35,96,2646.588734, 
5-1-19-7,103.54158,32.353638, Fault, Slickenside,23,102,2654.750111, 
5-1-19-7,103.54001,32.355024, Fault, Slickenside,68,325,2652.750212, 
5-1-19-7,103.539969,32.355117, Fault, Slickenside,36,341,2654.601673, 
5-1-19-7,103.54008,32.355068, Fault, Slickenside,60,251,2647.191273, 
5-1-19-6,103.52848,32.361392, Fault, Slickenside,38,134,2670.187122, 
5-1-19-6,103.528208,32.361484, Fault, Slickenside,2,121,2675.425648, 
5-1-19-6,103.528153,32.36149, Fault, Slickenside,9,124,2674.009388, 
5-1-19-6,103.528181,32.361612, Fault, Slickenside,38,292,2674.602894, 
5-1-19-6,103.528169,32.361646, Fault, Slickenside,68,46,2679.715199, 
5-1-19-6,103.528082,32.361763, Fault, Slickenside,47,282,2679.121449, 
5-1-19-6,103.528107,32.361781, Fault, Slickenside,47,292,2679.708607, 
5-1-19-6,103.528088,32.361761, Fault, Slickenside,49,294,2682.645374, 
5-1-19-6,103.528088,32.361761, Fault, Slickenside,48,286,2682.645374, 
5-1-19-6,103.528086,32.361757, Fault, Slickenside,44,253,2686.082874, 
5-1-19-6,103.528076,32.361768, Fault, Slickenside,41,275,2690.934437, 
5-1-19-6,103.528043,32.36211, Fault, Slickenside,23,284,2682.484974, 
5-1-19-6,103.5278,32.362131, Fault, Slickenside,58,259,2691.517933, 
5-1-19-6,103.527852,32.362275, Fault, Slickenside,39,259,2694.115833, 
5-1-19-6,103.527835,32.362262, Fault, Slickenside,43,236,2691.444691, 
5-1-19-5,103.518929,32.370193, Fault, Slickenside,26,337,2705.413929, 
5-1-19-5,103.518929,32.370193, Fault, Slickenside,32,265,2705.413929, 
5-1-19-5,103.518898,32.370377, Fault, Slickenside,46,328,2709.70763, 
5-1-19-5,103.518821,32.370324, Fault, Slickenside,31,187,2707.890247, 
5-1-19-4,103.514358,32.37635, Fault, Slickenside,33,286,2720.90099, 
5-1-19-4,103.514371,32.376325, Fault, Slickenside,16,338,2723.245716, 
5-1-19-4,103.514313,32.376676, Fault, Slickenside,3,162,2723.42638, 
5-1-19-4,103.514094,32.376511, Fault, Slickenside,72,13,2740.046986, 
5-1-19-4,103.514446,32.377752, Fault, Slickenside,54,214,2723.164906, 
5-1-19-4,103.514446,32.377752, Fault, Slickenside,47,223,2723.164906, 
5-1-19-4,103.510241,32.377012, Fault, Slickenside,29,132,2758.079945, 
5-1-19-4,103.510199,32.377042, Fault, Slickenside,29,138,2757.451038, 
5-1-19-4,103.509686,32.376619, Fault, Slickenside,22,95,2757.567982, 
5-1-19-4,103.50992,32.376878, Fault, Slickenside,26,101,2755.63512, 
5-1-19-4,103.509866,32.376514, Fault, Slickenside,52,221,2780.274036, 
5-1-19-4,103.51007,32.37647, Fault, Slickenside,58,223,2877.606312, 
5-1-19-4,103.508785,32.377275, Fault, Slickenside,44,119,2745.203724, Left slip
5-1-19-4,103.508731,32.377405, Fault, Slickenside,31,122,2738.925159, 
5-1-19-4,103.508497,32.378385, Fault, Slickenside,8,242,2735.162708, 
5-1-19-4,103.508493,32.378379, Fault, Slickenside,3,234,2732.800404, 
5-1-19-4,103.50849,32.378378, Fault, Slickenside,3,239,2728.04845, 
5-1-19-3,103.50319,32.378853, Fault, Slickenside,61,271,2773.788685, 
5-1-19-3,103.50317,32.378832, Fault, Slickenside,62,261,2774.280628, 
5-1-19-3,103.502837,32.379013, Fault, Slickenside,0,18,2778.036488, 
5-1-19-3,103.503322,32.37901, Fault, Slickenside,3,195,2768.890491, 
5-1-19-2,103.498156,32.381345, Fault, Slickenside,19,275,2765.510212, 
5-1-19-2,103.497785,32.381498, Fault, Slickenside,47,95,2758.186237, 
5-1-19-2,103.497722,32.381504, Fault, Slickenside,31,196,2754.12154, 
5-1-19-2,103.497613,32.38154, Fault, Slickenside,9,113,2759.060261, 
5-1-19-2,103.497626,32.381562, Fault, Slickenside,52,183,2755.699909, 
5-1-19-2,103.497434,32.381581, Fault, Slickenside,48,186,2749.490681, 
5-1-19-2,103.497431,32.381574, Fault, Slickenside,77,9,2756.414265, 
5-1-19-2,103.497431,32.381574, Fault, Slickenside,84,40,2756.414265, 
5-1-19-2,103.497439,32.381563, Fault, Slickenside,76,299,2755.581501, 
5-1-19-2,103.497426,32.381528, Fault, Slickenside,45,75,2757.677204, 
5-1-19-2,103.497419,32.381543, Fault, Slickenside,51,63,2756.998493, 
5-1-19-2,103.497306,32.381598, Fault, Slickenside,48,186,2755.394001, 
5-1-19-1,103.48326,32.380221, Fault, Slickenside,48,75,2765.979694, 
5-1-19-1,103.482903,32.38008, Fault, Slickenside,27,291,2775.784382, 
5-1-19-1,103.482685,32.379957, Fault, Slickenside,15,253,2777.753132, 
5-1-19-1,103.482678,32.379942, Fault, Slickenside,27,254,2778.106403, 
5-1-19-1,103.482212,32.38026, Fault, Slickenside,41,312,2766.324909, 
5-1-19-1,103.482039,32.380575, Fault, Slickenside,10,264,2768.450403, 
5-1-19-1,103.482056,32.380563, Fault, Slickenside,54,272,2768.5743, 
5-1-19-1,103.482055,32.380584, Fault, Slickenside,77,246,2766.188522, 
5-1-19-1,103.480534,32.381316, Fault, Slickenside,50,260,2769.250836, 
5-1-19-1,103.480534,32.381316, Fault, Slickenside,57,284,2769.250836, 
5-1-19-1,103.480534,32.381316, Fault, Slickenside,59,323,2769.250836, 
5-1-19-1,103.48057,32.381325, Fault, Slickenside,55,271,2769.554636, 
5-1-19-1,103.480578,32.381339, Fault, Slickenside,60,282,2770.208481, 
5-1-19-1,103.480563,32.381342, Fault, Slickenside,60,266,2769.164111, 
5-1-19-1,103.480555,32.381326, Fault, Slickenside,63,306,2768.3311, 
5-1-19-1,103.48057,32.381288, Fault, Slickenside,65,293,2760.983845, 
5-1-19-1,103.480628,32.381274, Fault, Slickenside,67,302,2773.110554, 
5-1-19-1,103.480628,32.381274, Fault, Slickenside,63,291,2773.110554, 
4-30-19-20,103.558489,32.34176, Fault, Slickenside,57,191,2628.094105, 
4-30-19-20,103.558472,32.341689, Fault, Slickenside,71,216,2631.286243, 
4-30-19-20,103.558456,32.34168, Fault, Slickenside,63,211,2630.571156, 
4-30-19-20,103.558536,32.341793, Fault, Slickenside,41,224,2618.470081, 
4-30-19-20,103.558615,32.341767, Fault, Slickenside,24,350,2626.442249, 
4-30-19-20,103.558584,32.341762, Fault, Slickenside,52,340,2628.584827, 
4-30-19-20,103.558528,32.341758, Fault, Slickenside,20,353,2631.481068, 
4-30-19-20,103.55856,32.341779, Fault, Slickenside,15,158,2632.93639, 
4-30-19-20,103.558524,32.341774, Fault, Slickenside,4,146,2633.017445, 
4-30-19-20,103.558667,32.341759, Fault, Slickenside,7,200,2624.437855, 
4-30-19-20,103.558671,32.341656, Fault, Slickenside,16,295,2626.950306, 
4-30-19-20,103.55867,32.341655, Fault, Slickenside,12,294,2626.55138, 
4-30-19-20,103.558781,32.341545, Fault, Slickenside,63,7,2630.856312, 
4-30-19-20,103.558781,32.341545, Fault, Slickenside,49,182,2630.856312, 
4-30-19-20,103.558722,32.340932, Fault, Slickenside,13,304,2618.316517, 
4-30-19-20,103.558711,32.341013, Fault, Slickenside,25,302,2617.858021, 
4-30-19-20,103.558796,32.341218, Fault, Slickenside,53,175,2623.03429, 
4-30-19-20,103.558796,32.341265, Fault, Slickenside,23,352,2623.818958, 
4-30-19-20,103.558816,32.341297, Fault, Slickenside,19,353,2620.648548, 
4-30-19-19,103.561851,32.341601, Fault, Slickenside,5,253,2612.862659, 
4-30-19-19,103.561835,32.341612, Fault, Slickenside,37,80,2610.236534, 
4-30-19-19,103.561836,32.341575, Fault, Slickenside,24,87,2610.83939, 
4-30-19-19,103.561837,32.341586, Fault, Slickenside,20,86,2611.256947, 
4-30-19-18,103.568031,32.341268, Fault, Slickenside,64,182,2613.243275, 
4-30-19-18,103.567642,32.340807, Fault, Slickenside,5,302,2605.697376, 
4-30-19-18,103.567685,32.340311, Fault, Slickenside,15,114,2615.722279, 
4-30-19-18,103.567688,32.340255, Fault, Slickenside,2,134,2614.207386, 
4-30-19-18,103.567587,32.340861, Fault, Slickenside,11,28,2610.090931, 
4-30-19-18,103.567608,32.340421, Fault, Slickenside,64,22,2625.731312, 
4-30-19-18,103.567597,32.340441, Fault, Slickenside,60,33,2616.420521, 
4-30-19-18,103.567611,32.340233, Fault, Slickenside,50,59,2620.12804, 
4-30-19-18,103.568091,32.341325, Fault, Slickenside,29,8,2608.329945, 
4-30-19-18,103.568097,32.341367, Fault, Slickenside,22,357,2610.812611, 
4-30-19-18,103.568346,32.34145, Fault, Slickenside,22,338,2615.421741, 
4-30-19-18,103.5683,32.341454, Fault, Slickenside,8,71,2613.602894, 
4-30-19-18,103.568423,32.341294, Fault, Slickenside,0,14,2619.161732, 
4-30-19-18,103.568557,32.340938, Fault, Slickenside,2,5,2619.790882, 
4-30-19-18,103.568423,32.341355, Fault, Slickenside,15,301,2612.751087, 
4-30-19-18,103.568427,32.341461, Fault, Slickenside,5,126,2611.358753, 
4-30-19-18,103.568378,32.341523, Fault, Slickenside,0,129,2611.092884, 
4-30-19-18,103.568335,32.341644, Fault, Slickenside,3,121,2610.637318, 
4-30-19-18,103.568377,32.341597, Fault, Slickenside,28,195,2610.896107, 
4-30-19-18,103.568372,32.341598, Fault, Slickenside,29,198,2609.697865, 
4-30-19-18,103.568325,32.341525, Fault, Slickenside,15,191,2608.784046, 
4-30-19-18,103.5683,32.341529, Fault, Slickenside,11,8,2608.310169, 
4-30-19-18,103.568291,32.341559, Fault, Slickenside,5,2,2606.424183, 
4-30-19-18,103.568178,32.341772, Fault, Slickenside,12,215,2591.206898, 
